,states,actions,cnn_likelihood
36,"{'time_stamp': 0.72, 'cart_position': -0.10850654063523343, 'cart_velocity': -1.5099476005405805, 'pole_angle': -0.019224093770255808, 'pole_angular_velocity': 0.8402590557470448}",{'action': 'left'},1.0
37,"{'time_stamp': 0.74, 'cart_position': -0.13870549264604504, 'cart_velocity': -1.6976980160424544, 'pole_angle': -0.002418912655314912, 'pole_angular_velocity': 0.9705208251443662}",{'action': 'right'},1.0
38,"{'time_stamp': 0.76, 'cart_position': -0.1726594529668941, 'cart_velocity': -1.5098190759922383, 'pole_angle': 0.016991503847572413, 'pole_angular_velocity': 0.837138185871199}",{'action': 'right'},1.0
39,"{'time_stamp': 0.78, 'cart_position': -0.20285583448673888, 'cart_velocity': -1.3220551565078875, 'pole_angle': 0.033734267564996395, 'pole_angular_velocity': 0.7065512482879193}",{'action': 'right'},1.0
40,"{'time_stamp': 0.8, 'cart_position': -0.22929693761689662, 'cart_velocity': -1.134401096781774, 'pole_angle': 0.04786529253075478, 'pole_angular_velocity': 0.5784257867314802}",{'action': 'right'},1.0
41,"{'time_stamp': 0.8200000000000001, 'cart_position': -0.2519849595525321, 'cart_velocity': -0.9468470635115999, 'pole_angle': 0.05943380826538438, 'pole_angular_velocity': 0.4524128987975168}",{'action': 'right'},1.0
42,"{'time_stamp': 0.84, 'cart_position': -0.2709219008227641, 'cart_velocity': -0.759379614597063, 'pole_angle': 0.06848206624133471, 'pole_angular_velocity': 0.3281527724060984}",{'action': 'right'},1.0
43,"{'time_stamp': 0.86, 'cart_position': -0.28610949311470535, 'cart_velocity': -0.5719825987644884, 'pole_angle': 0.07504512168945668, 'pole_angular_velocity': 0.20527778104879812}",{'action': 'right'},1.0
44,"{'time_stamp': 0.88, 'cart_position': -0.29754914508999514, 'cart_velocity': -0.38463791918952867, 'pole_angle': 0.07915067731043264, 'pole_angular_velocity': 0.08341502702708078}",{'action': 'right'},1.0
45,"{'time_stamp': 0.9, 'cart_position': -0.3052419034737857, 'cart_velocity': -0.1973261898592134, 'pole_angle': 0.08081897785097425, 'pole_angular_velocity': -0.0378115487456141}",{'action': 'right'},1.0
46,"{'time_stamp': 0.92, 'cart_position': -0.30918842727096996, 'cart_velocity': -0.010027313190550224, 'pole_angle': 0.08006274687606196, 'pole_angular_velocity': -0.1587793752327553}",{'action': 'right'},1.0
47,"{'time_stamp': 0.9400000000000001, 'cart_position': -0.30938897353478095, 'cart_velocity': 0.17727899320869733, 'pole_angle': 0.07688715937140686, 'pole_angular_velocity': -0.27986566700440196}",{'action': 'right'},1.0
48,"{'time_stamp': 0.96, 'cart_position': -0.30584339367060703, 'cart_velocity': 0.3646126934617083, 'pole_angle': 0.07128984603131883, 'pole_angular_velocity': -0.4014459399022197}",{'action': 'right'},1.0
49,"{'time_stamp': 0.98, 'cart_position': -0.2985511398013729, 'cart_velocity': 0.5519929274428833, 'pole_angle': 0.06326092723327444, 'pole_angular_velocity': -0.5238925221235785}",{'action': 'right'},1.0
50,"{'time_stamp': 1.0, 'cart_position': -0.28751128125251524, 'cart_velocity': 0.7394374756982447, 'pole_angle': 0.052783076790802866, 'pole_angular_velocity': -0.6475729577827365}",{'action': 'right'},1.0
51,"{'time_stamp': 1.02, 'cart_position': -0.2727225317385503, 'cart_velocity': 0.9269621692576173, 'pole_angle': 0.039831617635148135, 'pole_angular_velocity': -0.7728482004116408}",{'action': 'right'},0.0
52,"{'time_stamp': 1.04, 'cart_position': -0.254183288353398, 'cart_velocity': 1.114580218430065, 'pole_angle': 0.024374653626915318, 'pole_angular_velocity': -0.9000704934355838}",{'action': 'left'},1.0
53,"{'time_stamp': 1.06, 'cart_position': -0.23189168398479668, 'cart_velocity': 0.926578444872763, 'pole_angle': 0.006373243758203643, 'pole_angular_velocity': -0.7635960436837905}",{'action': 'left'},1.0
54,"{'time_stamp': 1.08, 'cart_position': -0.21336011508734143, 'cart_velocity': 0.7386753043933283, 'pole_angle': -0.008898677115472167, 'pole_angular_velocity': -0.6296499112392797}",{'action': 'left'},1.0
55,"{'time_stamp': 1.1, 'cart_position': -0.19858660899947486, 'cart_velocity': 0.5508651604019841, 'pole_angle': -0.02149167534025776, 'pole_angular_velocity': -0.49789208502988325}",{'action': 'left'},1.0
56,"{'time_stamp': 1.12, 'cart_position': -0.1875693057914352, 'cart_velocity': 0.3631378567032748, 'pole_angle': -0.031449517040855426, 'pole_angular_velocity': -0.3679679453772984}",{'action': 'left'},1.0
57,"{'time_stamp': 1.1400000000000001, 'cart_position': -0.1803065486573697, 'cart_velocity': 0.17547978861541844, 'pole_angle': -0.03880887594840139, 'pole_angular_velocity': -0.23951207813251013}",{'action': 'left'},1.0
58,"{'time_stamp': 1.16, 'cart_position': -0.17679695288506134, 'cart_velocity': -0.012125176112259023, 'pole_angle': -0.0435991175110516, 'pole_angular_velocity': -0.11215147046886595}",{'action': 'left'},1.0
59,"{'time_stamp': 1.18, 'cart_position': -0.1770394564073065, 'cart_velocity': -0.19969489774407012, 'pole_angle': -0.045842146920428914, 'pole_angular_velocity': 0.014491789099805197}",{'action': 'left'},1.0
60,"{'time_stamp': 1.2, 'cart_position': -0.1810333543621879, 'cart_velocity': -0.3872482565567445, 'pole_angle': -0.04555231113843281, 'pole_angular_velocity': 0.14079818385572956}",{'action': 'right'},1.0
61,"{'time_stamp': 1.22, 'cart_position': -0.1887783194933228, 'cart_velocity': -0.1991007165111699, 'pole_angle': -0.04273634746131822, 'pole_angular_velocity': 0.0013896361317256856}",{'action': 'right'},1.0
62,"{'time_stamp': 1.24, 'cart_position': -0.1927603338235462, 'cart_velocity': -0.010968995255551728, 'pole_angle': -0.04270855473868371, 'pole_angular_velocity': -0.13763517095395414}",{'action': 'right'},1.0
63,"{'time_stamp': 1.26, 'cart_position': -0.19297971372865724, 'cart_velocity': 0.17716180134217277, 'pole_angle': -0.04546125815776279, 'pole_angular_velocity': -0.27665564095744966}",{'action': 'right'},1.0
64,"{'time_stamp': 1.28, 'cart_position': -0.1894364777018138, 'cart_velocity': 0.36530638507685165, 'pole_angle': -0.050994370976911785, 'pole_angular_velocity': -0.416050069978224}",{'action': 'right'},1.0
65,"{'time_stamp': 1.3, 'cart_position': -0.18213035000027675, 'cart_velocity': 0.5534783751187582, 'pole_angle': -0.059315372376476265, 'pole_angular_velocity': -0.5561924900278179}",{'action': 'right'},1.0
66,"{'time_stamp': 1.32, 'cart_position': -0.17106078249790158, 'cart_velocity': 0.7416893635231007, 'pole_angle': -0.07043922217703262, 'pole_angular_velocity': -0.6974494243123197}",{'action': 'right'},1.0
67,"{'time_stamp': 1.34, 'cart_position': -0.15622699522743957, 'cart_velocity': 0.9299479247510701, 'pole_angle': -0.08438821066327902, 'pole_angular_velocity': -0.8401764245798762}",{'action': 'right'},1.0
68,"{'time_stamp': 1.36, 'cart_position': -0.13762803673241816, 'cart_velocity': 1.1182585392829156, 'pole_angle': -0.10119173915487654, 'pole_angular_velocity': -0.9847142658393062}",{'action': 'left'},1.0
69,"{'time_stamp': 1.3800000000000001, 'cart_position': -0.11526286594675986, 'cart_velocity': 0.9310220579767503, 'pole_angle': -0.12088602447166266, 'pole_angular_velocity': -0.8668679207868959}",{'action': 'left'},1.0
70,"{'time_stamp': 1.4000000000000001, 'cart_position': -0.09664242478722485, 'cart_velocity': 0.7439454569435964, 'pole_angle': -0.13822338288740058, 'pole_angular_velocity': -0.7521579636907049}",{'action': 'left'},1.0
71,"{'time_stamp': 1.42, 'cart_position': -0.08176351564835292, 'cart_velocity': 0.55701835528935, 'pole_angle': -0.15326654216121469, 'pole_angular_velocity': -0.6402534196812621}",{'action': 'left'},1.0
72,"{'time_stamp': 1.44, 'cart_position': -0.07062314854256592, 'cart_velocity': 0.3702271395524921, 'pole_angle': -0.16607161055483993, 'pole_angular_velocity': -0.5308154443194695}",{'action': 'left'},1.0
73,"{'time_stamp': 1.46, 'cart_position': -0.06321860575151608, 'cart_velocity': 0.18355574725999438, 'pole_angle': -0.17668791944122933, 'pole_angular_velocity': -0.42349991013912835}",{'action': 'left'},1.0
74,"{'time_stamp': 1.48, 'cart_position': -0.059547490806316196, 'cart_velocity': -0.003013702189426537, 'pole_angle': -0.1851579176440119, 'pole_angular_velocity': -0.3179593835175133}",{'action': 'left'},1.0
75,"{'time_stamp': 1.5, 'cart_position': -0.05960776485010472, 'cart_velocity': -0.1895004029415338, 'pole_angle': -0.19151710531436217, 'pole_angular_velocity': -0.213844599758436}",{'action': 'left'},1.0
76,"{'time_stamp': 1.52, 'cart_position': -0.0633977729089354, 'cart_velocity': -0.3759244597217808, 'pole_angle': -0.1957939973095309, 'pole_angular_velocity': -0.11080553562214544}",{'action': 'left'},0.0
77,"{'time_stamp': 1.54, 'cart_position': -0.07091626210337101, 'cart_velocity': -0.562306563755312, 'pole_angle': -0.1980101080219738, 'pole_angular_velocity': -0.00849216965847524}",{'action': 'left'},1.0
78,"{'time_stamp': 1.56, 'cart_position': -0.08216239337847725, 'cart_velocity': -0.7486677267344306, 'pole_angle': -0.1981799514151433, 'pole_angular_velocity': 0.09344498748842166}",{'action': 'left'},1.0
79,"{'time_stamp': 1.58, 'cart_position': -0.09713574791316586, 'cart_velocity': -0.9350290536471817, 'pole_angle': -0.19631105166537488, 'pole_angular_velocity': 0.19535451755257824}",{'action': 'left'},1.0
80,"{'time_stamp': 1.6, 'cart_position': -0.11583632898610949, 'cart_velocity': -1.1214115365659645, 'pole_angle': -0.1924039613143233, 'pole_angular_velocity': 0.2975838039485386}",{'action': 'left'},1.0
81,"{'time_stamp': 1.62, 'cart_position': -0.1382645597174288, 'cart_velocity': -1.3078358523489857, 'pole_angle': -0.18645228523535254, 'pole_angular_velocity': 0.4004787594688937}",{'action': 'left'},1.0
82,"{'time_stamp': 1.6400000000000001, 'cart_position': -0.1644212767644085, 'cart_velocity': -1.4943221476029298, 'pole_angle': -0.17844271004597467, 'pole_angular_velocity': 0.5043835076013711}",{'action': 'left'},1.0
83,"{'time_stamp': 1.6600000000000001, 'cart_position': -0.1943077197164671, 'cart_velocity': -1.6808897941951524, 'pole_angle': -0.16835503989394726, 'pole_angular_velocity': 0.6096399525172449}",{'action': 'left'},1.0
84,"{'time_stamp': 1.68, 'cart_position': -0.22792551560037014, 'cart_velocity': -1.8675570981169969, 'pole_angle': -0.15616224084360236, 'pole_angular_velocity': 0.716587170875838}",{'action': 'left'},1.0
85,"{'time_stamp': 1.7, 'cart_position': -0.26527665756271007, 'cart_velocity': -2.0543409436439446, 'pole_angle': -0.1418304974260856, 'pole_angular_velocity': 0.8255605551274535}",{'action': 'right'},1.0
86,"{'time_stamp': 1.72, 'cart_position': -0.306363476435589, 'cart_velocity': -1.8657846194475491, 'pole_angle': -0.12531928632353653, 'pole_angular_velocity': 0.6738714812343124}",{'action': 'right'},1.0
87,"{'time_stamp': 1.74, 'cart_position': -0.34367916882453997, 'cart_velocity': -1.6772663396647196, 'pole_angle': -0.11184185669885029, 'pole_angular_velocity': 0.5241600807855086}",{'action': 'right'},1.0
88,"{'time_stamp': 1.76, 'cart_position': -0.3772244956178344, 'cart_velocity': -1.4887881888565633, 'pole_angle': -0.10135865508314011, 'pole_angular_velocity': 0.3761024542613203}",{'action': 'right'},1.0
89,"{'time_stamp': 1.78, 'cart_position': -0.40700025939496565, 'cart_velocity': -1.300346938869263, 'pole_angle': -0.0938366059979137, 'pole_angular_velocity': 0.22935553269059808}",{'action': 'right'},1.0
90,"{'time_stamp': 1.8, 'cart_position': -0.4330071981723509, 'cart_velocity': -1.1119354252863691, 'pole_angle': -0.08924949534410173, 'pole_angular_velocity': 0.08356224856772448}",{'action': 'right'},1.0
91,"{'time_stamp': 1.82, 'cart_position': -0.4552459066780783, 'cart_velocity': -0.9235438030736053, 'pole_angle': -0.08757825037274725, 'pole_angular_velocity': -0.06164382122439602}",{'action': 'right'},1.0
92,"{'time_stamp': 1.84, 'cart_position': -0.4737167827395504, 'cart_velocity': -0.7351607091186881, 'pole_angle': -0.08881112679723517, 'pole_angular_velocity': -0.20663421483032646}",{'action': 'right'},1.0
93,"{'time_stamp': 1.86, 'cart_position': -0.48841999692192417, 'cart_velocity': -0.5467743630371069, 'pole_angle': -0.0929438110938417, 'pole_angular_velocity': -0.3517816124087334}",{'action': 'right'},1.0
94,"{'time_stamp': 1.8800000000000001, 'cart_position': -0.4993554841826663, 'cart_velocity': -0.35837363944643574, 'pole_angle': -0.09997944334201636, 'pole_angular_velocity': -0.49745599187408596}",{'action': 'right'},1.0
95,"{'time_stamp': 1.9000000000000001, 'cart_position': -0.506522956971595, 'cart_velocity': -0.1699491453335366, 'pole_angle': -0.10992856317949808, 'pole_angular_velocity': -0.6440207742645604}",{'action': 'right'},1.0
96,"{'time_stamp': 1.92, 'cart_position': -0.5099219398782657, 'cart_velocity': 0.018505664644492298, 'pole_angle': -0.12280897866478928, 'pole_angular_velocity': -0.7918288223863058}",{'action': 'right'},1.0
97,"{'time_stamp': 1.94, 'cart_position': -0.5095518265853759, 'cart_velocity': 0.20699330408689354, 'pole_angle': -0.1386455551125154, 'pole_angular_velocity': -0.9412181622905635}",{'action': 'right'},1.0
98,"{'time_stamp': 1.96, 'cart_position': -0.505411960503638, 'cart_velocity': 0.39551097460979107, 'pole_angle': -0.15746991835832666, 'pole_angular_velocity': -1.092507306858308}",{'action': 'right'},1.0
99,"{'time_stamp': 1.98, 'cart_position': -0.4975017410114422, 'cart_velocity': 0.5840491673616348, 'pole_angle': -0.17932006449549281, 'pole_angular_velocity': -1.245990075589316}",{'action': 'right'},1.0
100,"{'time_stamp': 2.0, 'cart_position': -0.48582075766420946, 'cart_velocity': 0.772590132010415, 'pole_angle': -0.20423986600727914, 'pole_angular_velocity': -1.4019298264463294}",{'action': 'right'},1.0
101,"{'time_stamp': 0.0, 'cart_position': -0.027601486882376472, 'cart_velocity': -0.045545131001048705, 'pole_angle': -0.03465035135760424, 'pole_angular_velocity': -0.040692073989319344}",{'action': 'right'},0.0
102,"{'time_stamp': 0.02, 'cart_position': -0.028512389502397446, 'cart_velocity': 0.1425380566394836, 'pole_angle': -0.03546419283739063, 'pole_angular_velocity': -0.17860613412100293}",{'action': 'left'},0.0
103,"{'time_stamp': 0.04, 'cart_position': -0.025661628369607774, 'cart_velocity': -0.04508922697438586, 'pole_angle': -0.03903631551981068, 'pole_angular_velocity': -0.05074812047670438}",{'action': 'left'},1.0
104,"{'time_stamp': 0.06, 'cart_position': -0.02656341290909549, 'cart_velocity': -0.23269060308609898, 'pole_angle': -0.04005127792934477, 'pole_angular_velocity': 0.07657714279077962}",{'action': 'left'},1.0
105,"{'time_stamp': 0.08, 'cart_position': -0.03121722497081747, 'cart_velocity': -0.4202849916303941, 'pole_angle': -0.038519735073529175, 'pole_angular_velocity': 0.20375098121221893}",{'action': 'left'},1.0
106,"{'time_stamp': 0.1, 'cart_position': -0.03962292480342535, 'cart_velocity': -0.6078913909517663, 'pole_angle': -0.0344447154492848, 'pole_angular_velocity': 0.3311542985921876}",{'action': 'left'},1.0
107,"{'time_stamp': 0.12, 'cart_position': -0.05178075262246068, 'cart_velocity': -0.7955282493147074, 'pole_angle': -0.027821629477441046, 'pole_angular_velocity': 0.45916558242622524}",{'action': 'right'},1.0
108,"{'time_stamp': 0.14, 'cart_position': -0.06769131760875483, 'cart_velocity': -0.6074921691309222, 'pole_angle': -0.01863831782891654, 'pole_angular_velocity': 0.3222015145222959}",{'action': 'right'},1.0
109,"{'time_stamp': 0.16, 'cart_position': -0.07984116099137327, 'cart_velocity': -0.4195094217734072, 'pole_angle': -0.012194287538470624, 'pole_angular_velocity': 0.1865188100853113}",{'action': 'right'},1.0
110,"{'time_stamp': 0.18, 'cart_position': -0.08823134942684141, 'cart_velocity': -0.2315659515305193, 'pole_angle': -0.008463911336764399, 'pole_angular_velocity': 0.05174395991602551}",{'action': 'right'},1.0
111,"{'time_stamp': 0.2, 'cart_position': -0.0928626684574518, 'cart_velocity': -0.0436459159603437, 'pole_angle': -0.007429032138443889, 'pole_angular_velocity': -0.08250208437088169}",{'action': 'right'},1.0
112,"{'time_stamp': 0.22, 'cart_position': -0.09373558677665866, 'cart_velocity': 0.14426745485743112, 'pole_angle': -0.009079073825861522, 'pole_angular_velocity': -0.21660095415678424}",{'action': 'right'},1.0
113,"{'time_stamp': 0.24, 'cart_position': -0.09085023767951005, 'cart_velocity': 0.3321910510456107, 'pole_angle': -0.013411092908997207, 'pole_angular_velocity': -0.35093412572693894}",{'action': 'right'},1.0
114,"{'time_stamp': 0.26, 'cart_position': -0.08420641665859784, 'cart_velocity': 0.5201410955051378, 'pole_angle': -0.020429775423535985, 'pole_angular_velocity': -0.48588027099548214}",{'action': 'left'},1.0
115,"{'time_stamp': 0.28, 'cart_position': -0.07380359474849509, 'cart_velocity': 0.33240706135532344, 'pole_angle': -0.030147380843445627, 'pole_angular_velocity': -0.35580082901277643}",{'action': 'left'},1.0
116,"{'time_stamp': 0.3, 'cart_position': -0.06715545352138862, 'cart_velocity': 0.14474041743671934, 'pole_angle': -0.037263397423701154, 'pole_angular_velocity': -0.22715252341514358}",{'action': 'left'},1.0
117,"{'time_stamp': 0.32, 'cart_position': -0.06426064517265423, 'cart_velocity': -0.04287506673770697, 'pole_angle': -0.04180644789200402, 'pole_angular_velocity': -0.09956174368803991}",{'action': 'left'},1.0
118,"{'time_stamp': 0.34, 'cart_position': -0.06511814650740837, 'cart_velocity': -0.23045729357194678, 'pole_angle': -0.043797682765764824, 'pole_angular_velocity': 0.027349851480356985}",{'action': 'left'},1.0
119,"{'time_stamp': 0.36, 'cart_position': -0.0697272923788473, 'cart_velocity': -0.4180251296654892, 'pole_angle': -0.04325068573615769, 'pole_angular_velocity': 0.15396300813286257}",{'action': 'left'},1.0
120,"{'time_stamp': 0.38, 'cart_position': -0.07808779497215708, 'cart_velocity': -0.6055977570116857, 'pole_angle': -0.04017142557350044, 'pole_angular_velocity': 0.2806587928086818}",{'action': 'right'},1.0
121,"{'time_stamp': 0.4, 'cart_position': -0.09019975011239079, 'cart_velocity': -0.4174842854902834, 'pole_angle': -0.0345582497173268, 'pole_angular_velocity': 0.14198727573056366}",{'action': 'right'},1.0
122,"{'time_stamp': 0.42, 'cart_position': -0.09854943582219645, 'cart_velocity': -0.22940225572273915, 'pole_angle': -0.031718504202715526, 'pole_angular_velocity': 0.004086352010512023}",{'action': 'right'},1.0
123,"{'time_stamp': 0.44, 'cart_position': -0.10313748093665123, 'cart_velocity': -0.04133681859820193, 'pole_angle': -0.031636777162505285, 'pole_angular_velocity': -0.13342244081068635}",{'action': 'right'},1.0
124,"{'time_stamp': 0.46, 'cart_position': -0.10396421730861527, 'cart_velocity': 0.1467275921117266, 'pole_angle': -0.03430522597871901, 'pole_angular_velocity': -0.27091954192225387}",{'action': 'right'},1.0
125,"{'time_stamp': 0.48, 'cart_position': -0.10102966546638074, 'cart_velocity': 0.3348063794557832, 'pole_angle': -0.03972361681716409, 'pole_angular_velocity': -0.4087843269306361}",{'action': 'left'},1.0
126,"{'time_stamp': 0.5, 'cart_position': -0.09433353787726508, 'cart_velocity': 0.14720368033163558, 'pole_angle': -0.047899303355776815, 'pole_angular_velocity': -0.2815573045477717}",{'action': 'right'},1.0
127,"{'time_stamp': 0.52, 'cart_position': -0.09138946427063237, 'cart_velocity': 0.3353623078640292, 'pole_angle': -0.05353044944673225, 'pole_angular_velocity': -0.4212832841407168}",{'action': 'left'},0.0
128,"{'time_stamp': 0.54, 'cart_position': -0.08468221811335178, 'cart_velocity': 0.1478548312568779, 'pole_angle': -0.06195611512954659, 'pole_angular_velocity': -0.2961294474018913}",{'action': 'left'},1.0
129,"{'time_stamp': 0.56, 'cart_position': -0.08172512148821422, 'cart_velocity': -0.03958800922521341, 'pole_angle': -0.06787870407758441, 'pole_angular_velocity': -0.17225788101704703}",{'action': 'left'},1.0
130,"{'time_stamp': 0.58, 'cart_position': -0.08251688167271848, 'cart_velocity': -0.22698441942818215, 'pole_angle': -0.07132386169792534, 'pole_angular_velocity': -0.04929393805069024}",{'action': 'left'},1.0
